ID,MHG_ID,SUBCAMP,MAIN,WOMEN,MEN,GENDER,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,OPEN_TXT,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,CLOSE_TXT,PRISONERS,DATE_OPEN,DATE_CLOSE,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,SHARE_LOC,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES,FIRMABBREV
19-0075-2,1431,Berlin-Reinickendorf (Argus) [aka Berlin-Schönholz],Sachsenhausen,2,0,2,Argus Motorenwerke GmbH,44,,,"""Summer 1944""",45,04,,"""April 1945""","Jewish, Non Jewish","""1944-06-01T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",800,4,0,,0,52.5776,13.3554,"Hungarian, Polish",Encyclopedia of Camps and Ghettos p. 1282,Argus Motorenwerek important aircraft industry,,
19-0076-3,1432,"Berlin-Siemensstadt [aka Haselhorst, Berlin-Haselhorst]",Sachsenhausen,2,1,3,"Siemens-Schuckert-Werken and Siemens& Halske, Roling & Co., Siemens- Kabel- Gemeinschaft",44,07,17,"""First transport July 17, 1944""",45,03,27,"""Air raid destroyed the camp March 27, 1945""",Jewish,"""1944-07-17T00:00:00.000Z""","""1945-03-27T00:00:00.000Z""",2454,4,7,,0,52.5429,13.2398,"Mostly Hungarian also, French, Italian, Yugoslavian, Bosnian, Dutch, Polish, Russian, Czech, and Ukranian, few Germans",Encyclopedia of Camps and Ghettos p. 1284,"worked in factories, also cleaning rubble after air raids",,Siemens
19-0077-2,1433,Berlin-Spandau,Sachsenhausen,2,0,2,"Deutshe Industrie- Werke AG, Spreewerk GmbH",44,10,02,"""First reliable record of prisoners October 2, 1944""",45,04,,"""Dissolved between April 21 and 22, 1945""","Political, Jewish, asocials, Prostitutes","""1944-10-02T00:00:00.000Z""","""1945-04-22T00:00:00.000Z""",1035,1,0,,0,52.5297,13.2126,"Polish, Hungarian, Yugoslavian, Polish, Russian, French, Italian, German",Encyclopedia of Camps and Ghettos p. 1287,Deitsche industrie-werke: state controlled metal processing company; Spreewerk: armaments factory,,
19-0078-1,1434,Berlin-Tegel,Sachsenhausen,0,1,1,Borsig Factory,44,11,,"""November 1944""",45,02,,"""February 1945""",,"""1944-11-15T00:00:00.000Z""","""1945-02-15T00:00:00.000Z""",45,7,0,Lat/lng is that of suburb of Tegel,0,52.5758,13.293,,Encyclopedia of Camps and Ghettos p. 1289,prisoners worked at factory searching for and sweeping unexploded bombs,,
19-0079-1,1435,Berlin-Wilmersdorf,Sachsenhausen,0,1,1,,43,01,,"""January 1943""",43,07,,"""July 1943""",,"""1943-01-15T00:00:00.000Z""","""1943-07-15T00:00:00.000Z""",100,3,0,Lat/lng is that of suburb of Wilmersdorf,0,52.4837,13.3202,,Encyclopedia of Camps and Ghettos p. 1290,construction for SS-Leadership Main Office,,
19-0080-3,1436,Berlin-Zehlendorf,Sachsenhausen,2,1,3,Spinnstofffabrik Zehlendorf A.G.,44,,,"""Fall 1944""",44,09,20,"""September 20, 1944""","Jewish, Soviet POWs, Polish Non Jews, Italian Military internees","""1944-09-01T00:00:00.000Z""","""1944-09-20T00:00:00.000Z""",301,5,0,,0,52.4105,13.273,"Russian, Polish",Encyclopedia of Camps and Ghettos p. 1290,Spinnstoffabrik Zehlendorf - spinning mill company,,
19-0081-2,1437,Berlin (Arado),Sachsenhausen,2,0,2,Arado- Flugzeugwerke,44,,,"""Fall 1944""",,,,,,"""1944-09-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,4,0,"Lat/lng for center of Berlin, no further info given",1,52.5234,13.4114,,Encyclopedia of Camps and Ghettos p. 1268,Arado Aircraft Works,,Arado
19-0082-0,1438,Berlin (Friedrich-Krause-Ufer),Sachsenhausen,0,0,0,,43,,,"""End of 1943""",,,,"""Last mentioned April 9, 1945""",,"""1943-12-31T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",459,7,0,,0,52.5385,13.353,,Encyclopedia of Camps and Ghettos p. 1269,labor detachment of Berlin-Lichterfelde subcamp; removed rubble,,
19-0084-0,1439,Berlin (Kastanienallee),Sachsenhausen,0,0,0,,42,09,29,"""September 29, 1941""",42,06,,"""June 1942""",,"""1941-09-29T00:00:00.000Z""","""1942-06-15T00:00:00.000Z""",50,1,0,,0,52.5362,13.4072,,Encyclopedia of Camps and Ghettos p. 1270,prisoners worked for a police administration office,BB added N_FIRM data 7/5/2012,
19-0085-1,1440,Berlin (Kommandoamt der Waffen-SS),Sachsenhausen,0,1,1,,41,05,02,"May 2, 1941""",41,12,31,"""December 31, 1941""",,"""1941-05-02T00:00:00.000Z""","""1941-12-31T00:00:00.000Z""",1,1,0,"Lat/lng for center of Berlin, no further info given",1,52.5234,13.4114,,Encyclopedia of Camps and Ghettos p. 1270,no information available,BB added N_FIRM data 7/5/2012,
19-0096-1,1441,Bernau,Sachsenhausen,0,1,1,,43,,,"""Summer 1943""",45,,,"""Spring 1945""","Political, Jehovah's Witnesses, Communist","""1943-06-01T00:00:00.000Z""","""1945-03-01T00:00:00.000Z""",150,6,0,,0,52.6667,13.5833,"Polish, German, Russian, Dutch, Norwegian",Encyclopedia of Camps and Ghettos p. 1292,prisoners worked in large park picking and storing apples; demolition work,,
19-0099-1,1442,Biesenthal,Sachsenhausen,0,1,1,,45,,,"""End of December 1944""",45,04,09,"""Must have been closed around April 9, 1945""",,"""1945-01-01T00:00:00.000Z""","""1945-04-09T00:00:00.000Z""",147,3,0,,0,52.7667,13.6333,,Encyclopedia of Camps and Ghettos p. 1293,construction detail,,
19-0125-0,1443,Brandenburg (Havel),Sachsenhausen,0,0,0,,41,07,09,"""First mentioned July 9, 1941""",,,,,"Political, few Jewish, Soviet POWs","""1941-07-09T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",80,6,0,,0,52.4167,14.2833,"French, Polish, German, Dutch",Encyclopedia of Camps and Ghettos p. 1294,"prisoners worked in captured materials store at military depot, organized stock, made lists of exisiting matierals and prepared for deilvery",,
19-0152-0,1444,Briesen [aka Falkenhagen],Sachsenhausen,0,0,0,"Luranil- Baugesellschaft mbH subsidary of IG Farben, Dyckerhoff & Widmann, Heinemann & Busse",43,10,26,"""October 26, 1943""",45,02,04,"""Deportation began February 4, 1945""","very few Jewish, Dutch and German","""1943-10-26T00:00:00.000Z""","""1945-02-04T00:00:00.000Z""",750,3,0,,0,52.3333,14.2833,"Russian, Polish, Southslavs, French",Encyclopedia of Camps and Ghettos p. 1295,prisoners worked on the construction site of a factory to produce chemical products necessary for the Germany armaments industry,BB added N_FIRM data 7/5/2012,IG Farben
19-0183-1,1445,Dammsmühle,Sachsenhausen,0,1,1,,43,01,02,"""January 2, 1943""",,,,"""Last mentioned October, 1944""",Political,"""1943-01-02T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",27,6,0,,0,52.7,13.4167,,Encyclopedia of Camps and Ghettos p. 1296,"prisoners worked the maintenece of grounds, garden, small farm",,
19-0207-0,1446,Döberitz,Sachsenhausen,0,0,0,,44,06,01,"""June 1, 1944""",45,04,05,"""April 5, 1945""",,"""1944-06-01T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",150,3,6,,0,52.5167,12.35,"French, Polish, Russian, Belgian",Encyclopedia of Camps and Ghettos p. 1297,prisoners deployed in construction and maintenece of military facilities or at SS military depot,,
19-0273-0,1448,Falkensee (with Staaken),Sachsenhausen,0,0,0,"Demag Cehicular Factory Falkensee GmbH, subsidary of Demag AG",43,03,11,"""As early as March 11, 1943""",45,04,26,"""April 26, 1945""","Career Criminals, Asocials, Jehovah's Witnesses, Political, Gypsies, Jewish","""1943-03-11T00:00:00.000Z""","""1945-04-26T00:00:00.000Z""",1254,4,3,,0,52.5667,13.0833,"Norwegian, Russian, French, Polish, Danish",Encyclopedia of Camps and Ghettos p. 1299,"prisoners built stone barracks, worked in various Demag assembly lines, building vehicles and manufacturing shells, some worked on the A4 and V-2 rockets",BB added N_FIRM data 7/5/2012,
19-0274-3,1449,Fallersleben,Sachsenhausen,2,1,3,Volkswagen,42,04,26,"""April 16, 1942 (or already on April 8)""",42,10,05,"""October 5, 1942"" 1st camp",Some Jewish,"""1942-04-26T00:00:00.000Z""","""1942-10-05T00:00:00.000Z""",600,5,0,,1,52.4167,10.7167,"Polish, Dutch, French, German",Encyclopedia of Camps and Ghettos p. 1302,"prisoners worked in a Volkswagon factory buckling metal, working with concrete, and building the light metal foundry",BB added N_FIRM data 7/5/2012,VW
19-0301-2,1450,Fürstenberg (Oder),Sachsenhausen,2,0,2,"Rheinmetall-Borsig AG, Oder-Geratebau AG",44,,,"""Summer 1944""",45,02,,"""Early February 1945""","Mostly Jewish, Political","""1944-06-01T00:00:00.000Z""","""1945-02-01T00:00:00.000Z""",650,4,0,,0,52.15,14.65,"Hungarian, Polish, Latvian, Dutch",Encyclopedia of Camps and Ghettos p. 1303,"prisoners worked for Oder-Geratebau Aktiengesellschaft (Oder Tool Manufacturing Company Ltd.) manufacturing parts for the MG-131 machine gun and the MK-103. women worked dismantling and sorting airplane scrap, some worked building a power station",BB added N_FIRM data 7/5/2012,Rheinmetall-Borsig
19-0303-0,1451,Fürstenwalde,Sachsenhausen,0,0,0,DAW associate,43,01,02,"""January 2, 1943""",44,07,31,"""July 31, 1944""","Political, Criminal, and asocial","""1943-01-02T00:00:00.000Z""","""1944-07-31T00:00:00.000Z""",80,1,0,,0,52.3667,14.0667,"German, Polish, Ukranian, Norwegian, French, Belgian",Encyclopedia of Camps and Ghettos p. 1305,associated with SS company Deutsce Ausrustungwerke (German Equipment Works),,DAW
19-0317-2,1452,Genshagen,Sachsenhausen,2,0,2,Daimler Benz AG,44,,,"""Fall 1944""",45,04,19,"""April 19, 1945""","Jewish, Criminal, Asocial, Non Jews","""1944-09-01T00:00:00.000Z""","""1945-04-19T00:00:00.000Z""",1,4,0,,0,52.3167,13.3167,"Polish, French, Hungarian, Russian, Serbian, Greek, Czech",Encyclopedia of Camps and Ghettos p. 1307,aircraft engine production,,Daimler Benz
19-0318-2,1453,Genthin,Sachsenhausen,2,0,2,Silva GmbH,43,03,16,"""March 16, 1943""",45,05,06,"""May 6, 1945""",,"""1943-03-16T00:00:00.000Z""","""1945-05-06T00:00:00.000Z""",1000,1,0,,0,52.4,12.1667,"Polish, Russian, Czech, French, Southslav, and Ukranian",Encyclopedia of Camps and Ghettos p. 1309,"Silva GmbH, branch of Poltewerke an ammunition factory for tanks and anti-aircraft guns",,
19-0324-0,1454,Glau,Sachsenhausen,0,0,0,,42,,,"""End of 1941, or 1942""",,,,"""Last mentioned February 12, 1945""",,"""1942-01-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",180,3,0,,0,52.2333,13.1667,"Polish, Russian, Czech, Dutch, Hungarian",Encyclopedia of Camps and Ghettos p. 1309,"prisoners built barracks, roads, sewer system and transport operations",,
19-0329-3,1455,Glöwen,Sachsenhausen,2,1,3,Dynamit Aktien Gesellschaft DAG,44,,,"""Summer 1944""",45,02,14,"""February 14, 1945""",All Jewish,"""1944-06-01T00:00:00.000Z""","""1945-02-14T00:00:00.000Z""",770,4,5,,0,52.9167,12.0833,"Polish, Hungarian",Encyclopedia of Camps and Ghettos p. 1311,"men worked unloading machinery, doing carpentry and electrical installations, and extracting gunpowder. women disassembled munitions and manufactured detonators, so also worked in gardens, fields, and bakeries",BB added N_FIRM data 7/5/2012,DAG
19-0359-1,1456,Grünheide,Sachsenhausen,0,1,1,,44,,,"""Spring 1944""",45,01,,"""January 1945""",,"""1944-03-01T00:00:00.000Z""","""1945-01-15T00:00:00.000Z""",180,3,0,,0,52.4167,13.8167,"German, Polish, Ukranian, Norwegian, French, Belgian",Encyclopedia of Camps and Ghettos p. 1314,"SS constuction detail, barrack building",,
19-0428-2,1457,Hennigsdorf,Sachsenhausen,2,0,2,Allgemeine Elektriztats- Gesellschaft,44,10,,"""October 1944""",45,04,,"""April 1945""",Jewish,"""1944-10-15T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",1,4,0,,0,52.6333,13.2,"Mostly Polish, Hungarian, Yugoslavian, French, Bulgarian",Encyclopedia of Camps and Ghettos p. 1315,"prisoners worked in AEG armaments production unloading scrap metal, cleaning melting pots, and changing fire clay stones in the blast furnaces",BB added N_FIRM data 7/5/2012,
19-0495-1,1458,Kiew,Sachsenhausen,0,1,1,,42,07,,"""July 1942""",43,,,"""Spring 1943""",,"""1942-07-15T00:00:00.000Z""","""1943-03-01T00:00:00.000Z""",5,6,0,,0,50.4333,30.5167,,Encyclopedia of Camps and Ghettos p. 1317,assisted SS in the opening of safes,,
19-0503-2,1459,Kleinmachnow,Sachsenhausen,2,0,2,Dreilinden Maschinenbau Ltd.,44,,,"""Summer 1944""",45,04,,"""Evacuated April 1945""",Jewish,"""1944-06-01T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",800,4,0,,0,52.4,13.25,Polish,Encyclopedia of Camps and Ghettos p. 1318,"prisoners worked in an armaments factory for Dreilinden Maschinenbau GmbH producing fuel injection pumps, magneto ignitions, starters, and other equipment especially for aircraft engines",BB added N_FIRM data 7/5/2012,
19-0516-0,1460,Kolpin,Sachsenhausen,0,0,0,,44,,,"""Summer/Fall 1944""",45,02,15,"""February 15, 1945""",,"""1944-09-01T00:00:00.000Z""","""1945-02-15T00:00:00.000Z""",275,1,0,,0,52.2833,13.9833,,Encyclopedia of Camps and Ghettos p. 1319,likely a labor detail of Bad Saarow subcamp,,
19-0517-1,1461,Königs Wusterhausen,Sachsenhausen,0,1,1,Kelterborn & Stenvers,44,10,20,"""October 20, 1944""",45,04,26,"""Liberated April 26, 1945""","Jewish, Non Jewish","""1944-10-20T00:00:00.000Z""","""1945-04-26T00:00:00.000Z""",1,3,4,,0,52.2833,13.6167,"Polish, Hungarian",Encyclopedia of Camps and Ghettos p. 1320,"prisoners erected buildings, manufactured ammunitions boxes and did field work outside the camp",BB added N_FIRM data 7/5/2012,
19-0537-1,1462,Küstrin,Sachsenhausen,0,1,1,"Deutsche Zellwerk AG, Phrix-Werke (IG-Farben), Zellulose- & Zellwolle AG",43,05,16,"""May 16, 1943""",45,02,12,"""Between January 13- February 12, 1945""",Political,"""1943-05-16T00:00:00.000Z""","""1945-02-12T00:00:00.000Z""",400,5,3,,0,52.5833,14.65,"Polish, Ukranian, Russian, German, French",Encyclopedia of Camps and Ghettos p. 1321,"prisoners worked in the Zellulose- & Zellwolle AG, some also built tank factory, worked in paper mill, and concrete work or the construction of temporary homes outside the camp",BB added N_FIRM data 7/5/2012,
19-0561-0,1463,Lehnitz [aka Klinkerwerk],Sachsenhausen,0,0,0,"Lehnitz Brick works, Deutsche Erd- und Steinwerke",41,04,,"""April 1941""",45,04,22,,"Jewish, Gypsies, Homosexuals, Jehovahs Witnesses, Political","""1941-04-15T00:00:00.000Z""","""1945-04-22T00:00:00.000Z""",3600,5,3,,0,52.75,13.2667,,Encyclopedia of Camps and Ghettos p. 1323,"prisoners worked in brickworks to provide material for Nazi monumentals as this plan was superseded by the war, prisoners built barracks and disassembled salvaged material such as cables and mines and loaded regained precious metals onto ships",BB added N_FIRM data 7/5/2012,DESt
19-0580-0,1464,"Lieberose [aka ""Liro""]",Sachsenhausen,0,0,0,"Elektrolux Ltd., Hans Lautenbach Betonbau, Otto Quade Strassenbau,  Bims- und Faserstoffbetonwerke Anton Racz, Cottbus, Guben, Lieberose, Schnepper & Isphording",44,04,12,"""April 12, 1944""",45,02,02,"""Camp dissolved February 2, 1945, prisoners murdered""","Soviet POWs, Polish/Political, Hungarian Jews, Polish Jews","""1944-04-12T00:00:00.000Z""","""1945-02-02T00:00:00.000Z""",2400,3,6,,0,51.9833,14.3,"Russian, Polish, Hungarian",Encyclopedia of Camps and Ghettos p. 1325,"prisoners built roads, railway embankments, air-raid shelters, barracks, and firing ranges, also worked at an SS-owned estate, in the fishery, at the sawmill, or with farmers, at end of war, worked manufacturing electronic products",BB added N_FIRM data 7/5/2012,
19-0591-0,1465,Lübben,Sachsenhausen,0,0,0,Cottbus,44,04,,"""April 1944"" or ""July 1, 1944""",45,04,25,"""April 25, 1945""",Soviet POWs,"""1944-04-15T00:00:00.000Z""","""1945-04-25T00:00:00.000Z""",200,3,0,,0,51.95,13.9,Russian,Encyclopedia of Camps and Ghettos p. 1327,heavy concrete and construction work for the SS,,
19-0697-3,1467,Neubrandenburg at Sachsenhausen,Sachsenhausen,2,1,3,Mechanischen Werkstatten Neubrandenburg,43,03,,"""March 1943""",45,06,,"""End of April 1945""",few Soviet POWs,"""1943-03-15T00:00:00.000Z""","""1945-06-28T00:00:00.000Z""",2500,4,0,,0,53.5667,13.2667,"Polish, Russian, Ukranian, Yugoslavian, French, Czech",Encyclopedia of Camps and Ghettos p. 1328,armaments factory produced aircraft parts,,
19-0701-0,1468,Neudamm,Sachsenhausen,0,0,0,,,,,No Detailed information about this Camp,,,,,,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,1,0,,0,52.0167,11.0833,,Encyclopedia of Camps and Ghettos p. 1330,no information available,BB added N_FIRM data 7/5/2012,
19-0703-3,1359,Neuengamme at Sachsenhausen,Sachsenhausen,2,1,3,,38,,,"""1938- under Sachsenhausen"" Spring 1940- becomes independent",40,06,,,"Soviet POWs, Jews from the east, Political, Religious, Asocial, Career Criminals","""1899-11-30T00:00:00.000Z""","""1940-06-15T00:00:00.000Z""",1,1,0,,0,53.4333,10.2333,"Polish, Russian, French, Danish, Norwegian",Encyclopedia of Camps and Ghettos p. 1074,,,
19-0705-0,1648,Neuhammer,Sachsenhausen,0,0,0,,44,01,20,"""First mentioned January 20, 1944""",44,02,18,"""Last mentioned February 18, 1944""","1 gypsy, 1 Jehovahs Witness, Homosexuals, English Pilots, Criminal, Anti Social","""1944-01-20T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",63,1,0,,0,51.4667,15.4,"Dutch, Polish, French, Czech, Russian, German, Norwegians",Encyclopedia of Camps and Ghettos p. 1330,worked on troop training ground,,
19-1047-0,1487,Wolfgangsee,Sachsenhausen,0,0,0,,41,,,"""Spring of 1941 at the latest""",41,,,"""Onset of winter 1941""",,"""1941-03-01T00:00:00.000Z""","""1941-12-01T00:00:00.000Z""",1,3,0,,1,47.7667,13.3667,,Encyclopedia of Camps and Ghettos p. 548,prisoners worked constructing villas for SS Commandants,BB added N_FIRM data 7/5/2012,
20-0086-0,1491,Berlin (SS-BB II),SS-Baubrigaden,0,0,0,,44,04,,"""Mid April 1944""",45,02,25,"""February 25, 1945",,"""1944-04-15T00:00:00.000Z""","""1945-02-25T00:00:00.000Z""",800,7,0,,1,52.5167,13.4,,"Encyclopedia of Camps and Ghettos, p. 1363","removed corpses and rubble from Berlin; pulled down destroyed buildings, reinforced walls; sorted reusable materials from rubble",,
21-0118-0,1530,Bohnsack,Stutthof,0,0,0,,,,,,40,07,22,"""July 22, 1940""",,"""1899-11-30T00:00:00.000Z""","""1940-07-22T00:00:00.000Z""",1,3,0,,0,54.35,18.8333,,"Encyclopedia of Camps and Ghettos, p. 1428",did construction work for the SS,,
19-0721-0,1469,Niemegk,Sachsenhausen,0,0,0,,44,,,"""Summer 1944""",45,04,25,"""April 25, 1945""",,"""1944-06-01T00:00:00.000Z""","""1945-04-25T00:00:00.000Z""",60,3,0,,0,51.6167,12.3667,,Encyclopedia of Camps and Ghettos p. 1331,constructed overflow camp for SS-Hauptamt; built barracks,,
19-0748-2,1470,Oranienburg (Auer-Werke),Sachsenhausen,2,0,2,"Auer Co., Bygk-Guldenwerke",43,07,01,"""July 1, 1943""",45,03,15,"""March 15, 1945""",Some Jewish,"""1943-07-01T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",1841,4,0,,1,52.75,13.2333,"Russian, Polish, Czech, Hungarian, French, Italian, Yugoslavian, Dutch",Encyclopedia of Camps and Ghettos p. 1332,"military equipment, gas masks",,
19-0749-0,1471,Oranienburg (Heinkel-Werke),Sachsenhausen,0,0,0,Heinkel,42,,,"""Summer 1942""",45,04,20,"""Evacuated April 20, 1945""",,"""1942-06-01T00:00:00.000Z""","""1945-04-20T00:00:00.000Z""",6966,4,0,Lat/lng for a point in the southeastern area of Oranienburg,0,52.7527,13.2493,"Russian, Polish, French, some Norwegian and German",Encyclopedia of Camps and Ghettos p. 1333,fighter plane construction,,Heinkel
19-0786-1,1472,Potsdam-Babelsberg,Sachsenhausen,0,1,1,Universal Film AG,44,08,,"""Can only be confirmed as of August 1944""",45,04,27,"""April 27, 1945""",Political,"""1944-08-15T00:00:00.000Z""","""1945-04-27T00:00:00.000Z""",200,3,0,,0,52.4,13.0667,Belgians,Encyclopedia of Camps and Ghettos p. 1334,UF contracted private construction company Bunkerbaufirma Polensky to build bunkers,,
19-0791-0,1473,Prettin (Lichtenburg),Sachsenhausen,0,0,0,,41,10,,"""October 1941""",45,05,,"""Late April 1945""",Political,"""1941-10-15T00:00:00.000Z""","""1945-05-28T00:00:00.000Z""",50,5,0,,0,51.6667,12.9167,Many Germans,Encyclopedia of Camps and Ghettos p. 1335,clothing production camp,,
